"id","jurisdiction","source_record_label","primary_url","source_topics","source_status","base_status","source_summary","mapped_topics","inferred_year","verification_status","source_page","source_row_number"
"nhgri-95f3dd7d7067932d69f7","Alaska","2009 State Bills Alaska 2009 HB 222","http://www.akleg.gov/basis/Bill/Detail/26?Root=HB%20222","Health Insurance Nondiscrimination","Enacted","enacted","This bill requires health care insurers in the individual market to comply with genetic information nondiscrimination requirements established under 42 U.S.C. 300gg-53. Health care insurers in the group market must comply with genetic information nondiscrimination requirements established under 42 U.S.C. 300gg-1(b)(3), 42 U.S.C. 300gg-1(c) - (f), and 42 U.S.C. 300gg-91. Signed into law August 5, 2009.","genetic-discrimination|health-insurance","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","48"
"nhgri-0623f3d7a91767080e33","California","2009 State Bills California 2009 AB 1543","http://www.leginfo.ca.gov/pub/09-10/bill/asm/ab_1501-1550/ab_1543_bill_20090702_chaptered.html","Health Insurance Nondiscrimination","Enacted","enacted","This bill requires an issuer of a Medicare supplement contract, policy or certificate to adhere to the requirements imposed by the federal Genetic Information Nondiscrimination Act of 2008. Approved by the Governor July 2, 2009.","genetic-discrimination|health-insurance","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","49"
"nhgri-c4f430b825e018a64841","California","2009 State Bills California 2009 SB 1330","http://www.legislature.ca.gov/cgi-bin/port-postquery?bill_number=sb_1330&sess=0910&house=B&author=committee_on_judiciary","Use of Residual Newborn Screening Specimens","Enacted","enacted","This bill specifies that money from the genetic disease testing fund may be used for costs related to data management, and newborn blood collection, storage, retrieval, processing, inventory, and shipping. The health department, any entities approved by the department, and researchers shall maintain the confidentiality of patient information and blood samples in the same manner as other medical record information with patient identification and may use it only for approved research to (1) identify risk factors for children's and women's diseases;(2) research to develop and evaluate screening tests;(3) research to develop and evaluate prevention strategies; and(4) research to develop and evaluate treatments. The State Committee for the Protection of Human Subjects (CPHS) must determine if all of the if specified criteria are met for purposes of ensuring the security of a donor's personal information, before any blood samples are released pursuant for research purposes. Signed by the Governor September 25, 2010.","newborn-screening","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","50"
"nhgri-1c88e7b68e5faef921c2","California","2009 State Bills California 2009 SB 145","http://www.legislature.ca.gov/cgi-bin/port-postquery?bill_number=sb_145&sess=0910&house=B&author=desaulnier","Other Topics","Died","died","This bill prohibits the denial of a workers' compensation claim solely because the motivation behind what caused the employee's injury or injury resulting in death was related to an immutable characteristic of the employee. The bill also states that physicians assigning apportionment to the causes of permanent disability by finding what approximate percentage of the disability is a direct result of the employment-related injury versus other factors may not consider genetic predisposition a cause or other factor of disability. Measure failed.","","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","51"
"nhgri-64563ff9de234dcfa8f6","California","2009 State Bills California 2009 SB 482","http://www.legislature.ca.gov/cgi-bin/port-postquery?bill_number=sb_482&sess=0910&house=B&author=padilla","Health Insurance Nondiscrimination|Other Lines of Insurance Nondiscrimination","Died","died","This bill states that all biological data derived from post-CLIA bioinformatics services shall be considered to contain genetic characteristics, as defined in section 1374.7 of the Health and Safety Code and section 10146 of the Insurance Code and is subject to the prohibitions in those sections of the statutes. Measure failed.","genetic-discrimination|health-insurance","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","52"
"nhgri-60622e6f6197fce77b8e","Colorado","2009 State Bills Colorado 2009 HB 1338","http://www.leg.state.co.us/CLICS/CLICS2009A/csl.nsf/fsbillcont3/4B1364ED512F0F01872575890071DD65?Open=&file=1338_enr.pdf","Health Insurance Nondiscrimination|Privacy|Research","Enacted","enacted","This bill amends definitions in the Colorado genetic nondiscrimination in health insurance law. The bill also adds a new section to the Colorado statutes pertaining to limitations on disclosure of genetic information and allows the use of genetic information by research facilities provided that the information is not disclosed to third parties other than to an individual's physician with his or her consent. Signed by the Governor May 25, 2010.","genetic-discrimination|genetic-privacy|health-insurance|research","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","53"
"nhgri-d35db864011d93f16d07","Connecticut","2009 State Bills Connecticut 2009 HB 6333","http://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=6333&which_year=2009&SUBMIT1_x=18&SUBMIT1_y=8&SUBMIT1=Normal","Employment Nondiscrimination","Died","died","This bill amends the state genetic nondiscrimination law for employment by creating an exemption for state or local law enforcement, the department of public safety and the division of scientific services that allows those entities to request or require employees to provide genetic information for the purpose of detecting contamination of samples examined by the division of scientific services. Measure failed.","employment|genetic-discrimination","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","54"
"nhgri-b4bdd91914e0d3001c39","Illinois","2009 State Bills Illinois 2009 SB 2493","http://www.ilga.gov/legislation/BillStatus.asp?DocNum=2493&GAID=10&DocTypeID=SB&LegId=48828&SessionID=76&GA=96","Health Insurance Nondiscrimination","Died","died","This bill deletes provisions in the statutes related to pre-existing conditions and the treatment on genetic information as such a condition. Measure failed.","genetic-discrimination|health-insurance","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","55"
"nhgri-3abb814728c9d18d2ed3","Louisiana","2009 State Bills Louisiana 2009 HB 406","http://www.legis.la.gov/legis/BillInfo.aspx?s=09RS&b=HB406&sbi=y","Privacy|Research","Enacted","enacted","This bill amends Louisianas genetic nondiscrimination in health insurance law. The definition of genetic information and genetic test is revised. The bill also prohibits health insurers from requesting, requiring or purchasing genetic information; requesting or requiring a genetic testing (with some exceptions); establishing rules for eligibility based on genetic information; adjusting premium or contribution amounts based on genetic information; or imposing a pre-existing condition exclusion based on genetic information. An insurer may request that an individual or a family member undergo a genetic test for research that complies with the Common Rule. Signed by the Governor July 7, 2009.","genetic-privacy|research","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","56"
"nhgri-933d6359b3150eb38df5","Maine","2009 State Bills Maine 2009 LD 1180","http://www.mainelegislature.org/legis/bills/display_ps.asp?ld=1180&PID=1456&snum=124","Health Insurance Nondiscrimination|Research","Enacted","enacted","This bill prohibits carriers of hospital, health or dental insurance from discriminating based on genetic information, refusal to submit to a genetic test or to make available the results of a genetic test, or on the basis that an individual or dependent received a genetic test or genetic counseling. A carrier may request but not require a genetic test pursuant to the Common Rule, or equivalent federal regulations and any applicable state or local laws, rules or regulations for the protection of human subjects in research and in compliance with specified conditions. Other provisions limit the ability of carriers to request, require or purchase a genetic information for certain purposes. Signed by the Governor and Public Law as of June 3, 2009.","genetic-discrimination|health-insurance|research","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","57"
"nhgri-230b3872177a756a1f1b","Maryland","2009 State Bills Maryland 2009 HB 1","http://mgaleg.maryland.gov/webmga/frmMain.aspx?tab=subject3&ys=2009rs/billfile/hb0001.htm","Health Insurance Nondiscrimination|Other Lines of Insurance Nondiscrimination","Died","died","This bill repeals an exemption for disability insurance under the state genetic nondiscrimination law and amends the definition of genetic information used in the health_insurance_nondiscrimination law. Measure failed.","genetic-discrimination|health-insurance","2009","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","58"
